nBase,VE2_A,nHetero,nF,ATSC7are,AATSC0d,GATS1dv,GATS1s,BCUTs-1h,nBondsT,C3SP3,Xc-5d,NaasC,NssssC,NaaN,IC2,PEOE_VSA3,nHRing,nARing,nFAHRing,JGI2,MAXaaCH
2,0.17615743761280211,6,0,-0.1741608033241,0.7070637119113572,0.4864873751308321,1.1086436792100167,4.005315873964976,0,0,0.4857022603955159,5,1,1,4.754377842334024,4.992404732635669,3,2,1,0.09116809116809124,2.0423765432098766
3,0.11962288094109767,6,0,-0.698054790716103,0.6224955365998811,0.6720696293531306,0.7627575214159946,7.008273416023463,0,3,0.34848615502863844,5,1,0,4.486467572711472,0.0,1,4,0,0.055555555555555566,2.2838611484753883
1,0.1119823240281564,9,0,-2.5050578822129568,0.5389649018441405,0.5802400779588944,0.6317495035181124,7.0104552244945015,0,0,0.5666353536710973,4,0,0,5.015611760504576,0.0,1,2,0,0.07279693486590041,1.9466109691205429
0,0.1463454152183667,5,0,0.3349810708491073,0.5592212006489995,0.5845933077161746,0.7661509974913395,7.0093628526664435,0,0,0.19245008972987526,5,0,0,3.9190871894189874,0.0,0,0,0,0.08496732026143794,1.688737593675364
1,0.12044059276444195,9,2,0.5113159999999988,0.5891555555555555,0.5269293696056806,0.5825003611076183,8.002968273229301,0,1,0.4986239077527823,5,1,0,4.973074564264094,8.78083009534964,1,2,0,0.0740740740740741,2.0503425132934514
2,0.1555985630733772,7,0,-0.2949837151187003,0.6613910870470637,0.4961790818691523,0.6367605185456848,7.008287130586162,0,1,0.21941609682128765,5,1,1,4.507267752146016,9.951200441197267,2,1,1,0.06419753086419755,2.034927572402545
3,0.12621948114315618,8,0,-0.02959362880886468,0.6229609110495538,0.5566297314617659,0.7269353762780358,7.0093628357406565,0,0,0.4975997599422482,9,0,0,4.66570887358613,0.0,1,0,0,0.07547169811320757,1.980074054724161
0,0.13005780748653334,10,0,-1.7799999999999934,0.7388888888888888,0.5832585186696592,0.9213786005964076,7.009379743084824,0,0,0.8473671312343072,13,0,0,4.4971727153086665,0.0,2,1,1,0.07843137254901962,1.5185669368366532
3,0.12368043129047596,8,0,0.4663965660770124,0.5465660770031218,0.6260962018566754,0.740413070830288,7.00827323775591,0,0,0.33093309327558146,7,0,0,4.861060221502724,0.0,2,0,0,0.06971677559912857,1.9818805453004589
2,0.1271231636515637,10,2,2.5167873321280987,0.5845816115702479,0.5397049415371681,0.5896833461907621,8.002970698439873,0,0,0.6206024398552664,8,0,0,5.133258614043688,8.78083009534964,1,1,0,0.07070707070707072,1.9602194909612445
2,0.14593406074726467,11,3,0.4851999999999992,0.7095727420227149,0.4241407777124096,0.5831810588947455,8.003984997005368,0,1,0.542227585436643,6,1,3,4.8772033483198465,22.83702659911685,3,1,1,0.09456264775413717,1.37865205211255
1,0.16041543035859693,4,0,-0.7739343750000002,0.6649305555555555,0.6416592537103796,0.8616779189522932,6.002697362494315,0,1,0.7815116087530433,6,1,0,4.584962500721157,0.0,5,3,1,0.07555555555555557,2.212060185185185
1,0.1467262362394914,7,0,-0.8943687574316257,0.5790725326991676,0.5545432782284888,0.5335052582541031,7.009373276420349,0,0,0.4118661865511629,5,0,0,4.311164498398761,4.794537184071822,2,1,0,0.06708595387840673,2.150875410505225
1,0.12052038127956932,7,0,-1.8277893038093325,0.5160442859823605,0.6417276641870603,0.6825027472239956,7.00936388092976,0,0,0.39996868700443067,5,0,0,4.794206013035477,0.0,1,1,0,0.06289308176100633,2.030389975589914
1,0.1493866037268146,6,0,-0.16047445790816084,0.6377551020408164,0.7961377753826333,0.831695463971534,7.0142078396197,0,2,0.35911675639654195,4,0,0,4.744680368408909,8.417796984328938,1,1,0,0.0723514211886305,2.139238716964186
1,0.11633232972737187,7,2,1.4653390218522353,0.6243496357960461,0.5597498010442747,0.6024669043798092,8.002964303141574,0,2,0.4176908144772009,5,1,0,5.0200649077918165,8.78083009534964,1,2,0,0.0732860520094563,2.228722142923081
2,0.15892422117002855,9,2,1.60920987654321,0.7555555555555554,0.3945614945511156,0.6301145662847789,8.002911868592438,0,1,0.912860398536035,5,1,1,4.908193929518777,13.773234827985306,2,1,0,0.11111111111111116,1.6271241434347945
2,0.19330399350154254,6,0,1.0988751385041555,0.5934903047091412,0.5813576330912903,0.6989974629062434,7.008271440054259,0,1,0.20118446353109126,2,0,0,4.5239860659612985,4.794537184071822,1,2,1,0.06944444444444448,1.7550547023089411
1,0.12072505428683025,8,0,-2.263755555555554,0.5208333333333333,0.5885521520676615,0.6428594293689639,7.009367201313943,1,0,0.3535533905932737,6,0,0,4.995906598484246,0.0,0,0,0,0.06410256410256414,1.9598767116674816
1,0.14796830781061418,8,2,1.556810999999998,0.5895918367346938,0.4803621922821024,0.5909730612891263,8.002967150527201,0,0,0.5027513096575085,6,0,0,4.917940338095379,8.78083009534964,1,1,0,0.07482993197278914,1.7614764821217743
1,0.13366364700886285,8,1,-3.008113912009519,0.7375148632580262,0.6658926129576671,0.6452456364534765,8.001920951157446,0,1,0.987235914023476,3,1,0,4.935398667466759,4.39041504767482,3,2,0,0.09053497942386836,2.204150192356812
2,0.0955242202240577,12,1,0.8708290900000243,0.6,0.6413330382320149,0.675794424793188,8.001926998282947,0,0,1.054737854124365,7,0,0,5.121047631567456,12.808212032003755,1,1,0,0.07692307692307697,2.1332047144101702
2,0.16108198462601805,10,0,-0.31080000000000085,0.6695011337868481,0.4886080628842712,0.7207225012143116,7.008271144522662,0,2,0.4978909578906803,3,1,2,5.088629625108202,9.976383253582878,4,2,1,0.08672086720867211,1.7962495275888133
1,0.13784118530729286,9,0,-0.6884913580246869,0.5418381344307271,0.5226822804665164,1.01812143080265,4.0052965412220445,0,0,0.2475997599422481,5,0,3,4.6158175946759314,4.9839785209472085,3,1,0,0.05200945626477545,1.9512695324253682
1,0.1133852126702606,7,2,1.9811640000000008,0.6778698224852071,0.5279225036837542,0.6202963724828208,8.002964299947593,0,1,0.33435748114386754,5,2,1,4.9448431973775655,8.78083009534964,1,1,0,0.06855791962174944,2.1720786244045622
3,0.1209171768472246,10,0,0.2787247777777731,0.6322222222222224,0.4325988821215925,0.6801722964545365,7.009362065632078,0,0,0.4629872329001812,9,0,1,5.098068512058838,4.992404732635669,1,0,0,0.08444444444444447,1.8488895361636508
2,0.17463893853607776,8,0,1.5388617768595012,0.7246900826446283,0.462463296095995,0.8054913460101835,7.00827117497608,0,1,0.46874301861051,6,1,1,4.7544418457133455,4.9839785209472085,2,1,0,0.08333333333333337,1.937117871840094
1,0.1448020190257258,7,0,-0.8558294306703382,0.6108815426997244,0.5405596161840099,0.6666873269735567,7.009364216022169,0,1,0.777317076691169,7,1,1,4.896296581315767,4.9839785209472085,2,1,1,0.07279693486590041,2.068743105139209
2,0.14094183325486426,11,5,6.437644834710746,0.7784090909090909,0.4495843061778254,0.6461874423358456,8.008905592894383,0,1,1.1209235736293608,4,2,1,4.817052925307969,8.78083009534964,2,1,0,0.10144927536231887,1.431952239229025
0,0.14362663567461806,9,1,2.558281632653065,0.7114158163265305,0.527089524475958,0.6591676451650765,8.001922384120116,0,0,0.985702260395516,6,0,1,4.752474603956459,17.792190552950963,1,0,0,0.08385744234800843,1.9144514929124763
2,0.1715054699938818,5,0,-0.5737809917355369,0.7623966942148759,0.5621145824940655,1.1174866404446369,4.005366263715265,0,1,0.31903559372884915,5,2,1,4.6978458230844105,4.992404732635669,2,2,0,0.07936507936507939,2.197793209876543
1,0.11635936005366752,8,0,-2.7581978685120805,0.5558477508650516,0.6318057119251059,0.7320900601838741,7.009364791784908,0,2,0.39996868700443067,4,1,0,4.916825978012782,0.0,1,1,0,0.07539682539682542,1.991942491572948
2,0.16743079880294562,8,0,0.6194768749999989,0.66,0.5307095347491293,0.7836209016348848,7.0082709403167724,0,1,0.3941440590783926,4,1,2,4.762814895472356,9.967957041894415,3,1,0,0.09009009009009013,1.8323367058026148
0,0.14093653649997173,8,0,3.5791248395061723,0.622222222222222,0.5004533708119869,0.6924321167008641,8.00193988501657,0,0,0.3219752754296894,6,0,0,4.231207408480773,0.0,0,0,0,0.08547008547008551,1.573777490523869
1,0.13186762432285984,11,2,2.471105748294385,0.5812164319930325,0.5153905252397918,0.5675171324813275,8.002971499547774,0,1,0.6598861499211857,4,0,0,4.9860730155018125,13.575367279421465,2,2,0,0.07168458781362011,1.917505862666952
4,0.13154190158631213,10,3,5.7200544378698,0.7052514792899409,0.4166425679583575,0.6381528230828784,8.007392178270106,0,1,0.6951069608220503,5,2,2,4.916691881561027,14.960361774530089,3,2,1,0.08080808080808081,1.9545878212396068
0,0.16966011693214872,10,0,3.2501172525689555,0.6663061114115737,0.4611848825331972,0.6735452461122116,8.00299264068476,0,0,0.40824829046386296,6,0,0,3.909537290774804,0.0,0,0,0,0.08672086720867214,1.1311303661376158
0,0.13871900423834818,4,0,0.5733275510204076,0.5470521541950115,0.5993364145183174,0.6624177241226544,7.009360946958162,0,0,0.08333333333333333,3,0,0,3.903523970088741,0.0,1,0,0,0.06790123456790126,1.97924558468095
3,0.12405620236359248,8,0,-1.4643869577707531,0.6118931341568514,0.5014218729648765,0.6657601900475119,7.0093656194125415,1,0,0.4138605412657321,8,0,0,4.512935525410428,0.0,1,0,0,0.06995884773662556,1.8946183796408569
0,0.13040892270617924,7,0,-1.2701493510005375,0.5036506219578151,0.6306352653640129,0.6531588020717197,7.0104533395689765,0,4,0.606493072294114,1,0,0,4.764035575625923,0.0,0,1,0,0.08000000000000004,1.9901422649933864
3,0.16122494884809332,6,1,2.099168530636515,0.7328970850684117,0.4253438868823483,0.5949226574872905,8.001918973773492,0,2,0.8392067659901886,4,1,1,4.665734249091245,9.382819780310488,2,2,0,0.09795321637426904,1.8914814814814809
1,0.1261270177117219,7,2,1.616314197530864,0.6041666666666667,0.5169285856375573,0.5698526359978237,8.002967413497611,0,2,0.4986239077527823,5,1,0,4.802366274115416,8.78083009534964,0,2,0,0.07676767676767679,2.1521943651453035
2,0.15519951442467647,7,1,1.4080006198347093,0.6942148760330578,0.4481234610649432,0.7131278393716068,8.00191927228896,0,1,0.5924187767343061,8,1,1,4.669547811769946,9.976383253582878,3,2,1,0.08796296296296299,1.8621653754094232
2,0.1433191008161483,6,0,2.488306658739589,0.6492271105826396,0.499040866052536,0.7535739593308082,7.0082726786618315,0,1,0.7967064943595891,4,1,0,4.646521296739807,4.992404732635669,2,2,0,0.09722222222222228,2.157739197530864
2,0.17689580876843686,7,2,-1.2921262303948056,0.6987560843699296,0.5140936033165449,0.6114753719285329,8.002958754699478,0,2,0.4769678865942998,3,1,0,4.768947021993019,13.773234827985306,2,2,1,0.09609609609609612,1.4555165816326532
1,0.15578893583837428,7,2,0.4200975544208576,0.5434023112066649,0.5634405695232947,0.5974116824064358,8.002963120028083,0,1,0.19245008972987526,3,0,0,4.7293568045277325,8.78083009534964,1,2,0,0.052910052910052935,1.224980987199706
2,0.15911819106284747,8,3,7.531364829881648,0.8032544378698224,0.3851467430207587,0.5811678658367603,8.005246961110533,0,3,0.4267766952966369,3,3,0,4.300194642888527,18.163649875660127,1,3,0,0.08816425120772949,1.558376913265306
2,0.1504922581854143,6,0,-2.191832039871838,0.6635813456746169,0.5477459238228597,1.0691845982525194,4.005320239108832,0,1,0.5690355937288492,5,1,0,4.710634662848225,4.992404732635669,3,3,1,0.08163265306122452,2.118517731166541
1,0.13129845256175754,6,0,1.357269768133171,0.5841260404280618,0.6241915426416893,0.7594001324014145,7.008273605938481,0,1,0.2539338936857123,3,1,1,4.803476521701189,4.9839785209472085,2,2,1,0.06201550387596901,2.0348980641639374
1,0.125732281208564,6,2,1.5874492283950614,0.5825617283950617,0.5481160793193278,0.609419288510727,8.002964863890606,0,2,0.33435748114386754,5,1,0,4.810337287387721,8.78083009534964,0,1,0,0.06666666666666668,2.283259179960118
0,0.1364124443809034,6,0,0.7184008573388178,0.5531550068587108,0.5812651526671035,1.0728422054631686,4.005296361492211,0,0,0.33093309327558146,9,0,2,4.236368983644948,9.967957041894415,3,0,0,0.0610021786492375,2.0968000440917107
0,0.17486001712124852,6,0,0.7542475932936719,0.5992428339643051,0.5939603896040729,0.7664466411874704,7.009363225875691,0,0,0.23570226039551584,6,0,0,4.031516651189607,0.0,0,0,0,0.08641975308641979,1.6212066418907494
1,0.12023186958985325,7,0,-3.134126627218913,0.5634451019066403,0.6577846903848047,0.6907470746814979,7.009366624280361,0,0,0.5547378541243649,7,0,0,4.6891660866839215,0.0,0,1,0,0.07870370370370372,1.983825429703024
2,0.13896878650800712,13,5,3.564582435491172,0.7858759619737441,0.41035498706524864,0.6432485023316278,8.008546723417222,0,1,0.8109738607199475,5,2,2,5.123425819624652,23.74119186987973,2,1,0,0.09523809523809526,1.1943395921037725
2,0.1449935100554949,12,6,1.8391822996831104,0.8709823449524675,0.35328623900517103,0.6395078714539377,8.010503573080564,0,1,1.2601694628628315,5,3,1,4.706199426551527,0.0,2,1,0,0.10021786492374732,1.3372916666666663
2,0.13622144217897728,10,3,-2.7118639462809893,0.7665289256198347,0.4141576075462121,0.6092092672653671,8.005283352144456,0,2,0.8041292786532587,5,1,2,5.1069367321753205,23.147628396607338,2,2,1,0.09722222222222228,1.4201855890555384
2,0.1409777764331349,12,4,-3.768962499999996,0.8732638888888888,0.3358766626360339,0.6490829565508527,8.007931273646838,0,2,2.01487412448874,5,3,3,4.938721875540868,14.358372089569235,3,1,0,0.12888888888888894,1.396805213811402
1,0.1261270177117219,8,2,0.47536685181511895,0.6078159095417578,0.5037327863736628,0.5718776159374988,8.002967452272701,0,1,0.4986239077527823,5,1,0,4.795087831231668,8.78083009534964,1,2,0,0.07676767676767679,2.078120291071229
2,0.15699813550152014,10,3,-1.8169166099773235,0.7278911564625852,0.4566185829444209,0.6228345121355107,8.005282299288162,0,1,0.7363749011878302,5,1,1,4.898153434632012,13.17124514302446,2,1,0,0.09756097560975613,1.5142703530052466
2,0.14753046701520542,10,2,-0.8173937283950587,0.694320987654321,0.5212095743849308,0.6487181433862753,8.004640554110638,0,1,0.7343261681482982,5,1,1,4.950419141294113,13.764808616296847,2,1,0,0.09302325581395353,1.5981984618916436
1,0.0920124434734292,13,2,3.7235216325586937,0.5975257255174009,0.5851530327469664,0.6548671992583276,8.002975148778079,0,0,0.6969967525565774,9,0,0,5.376651994565507,17.19862707967857,1,1,0,0.07017543859649125,1.8953699508893693
2,0.15723843660218553,9,3,-0.7025305625000003,0.76,0.4582721878389587,0.6141119753725518,8.005281186209169,0,2,0.6862781484555007,3,1,0,4.884183719779188,18.163649875660127,1,2,1,0.09413580246913583,1.2801008597883596
1,0.12891863568978945,11,1,0.4762586938775822,0.7153061224489795,0.5360640372932011,0.7099644139193348,8.001923573085287,0,1,1.2508306395915203,8,1,2,4.946511766666807,12.808212032003755,1,0,0,0.09318996415770617,1.9768923778525096
2,0.10241674123782868,11,2,1.8971632894383248,0.7256113947863477,0.4556634604510356,0.6185197703697887,8.002962835262077,0,3,0.6244637527631023,7,2,3,5.342634010006702,18.74878713724405,3,2,1,0.09551656920077976,1.7442133227198529
2,0.15433628887383638,6,1,-0.8883875961973731,0.6002716161158893,0.58234093079683,0.6853657776233133,8.001918317219262,0,2,0.4285038571436111,3,1,0,4.402695968966626,9.382819780310488,2,2,1,0.08130081300813011,1.952766076698325
2,0.13903202270253973,12,6,13.718291491634025,0.7903168387326451,0.3839720279720281,0.6044495412155289,8.00959617323822,0,2,1.0264560638555231,3,2,0,4.864251822283628,22.95818705973195,2,2,0,0.10222222222222226,1.2496428440203242
2,0.1257362854788052,15,5,-1.09479509548611,0.8125,0.3976498237367802,0.694222109430515,8.007477468364227,0,1,1.4813470359014351,6,2,3,5.027569011092751,28.13160691755455,3,1,0,0.11328976034858393,1.0083037178369971
0,0.13175883731867144,13,0,0.7902487570817353,0.5718580182680079,0.5102666981354733,0.6644607624034228,7.013743082694818,0,2,0.8013434020817412,2,0,0,4.874564660701409,4.794537184071822,0,0,0,0.09039548022598874,1.6746434610758976
0,0.12933064502031566,7,0,-0.5290991735537192,0.6074380165289255,0.4923578273423443,0.6056832057977131,8.001939491682537,0,0,0.2925547957617169,4,0,0,4.304689907110621,0.0,1,0,0,0.07588075880758811,1.7074804474258838
2,0.13228980500624898,10,5,5.011605267204922,0.728950403690888,0.4251355013550136,0.6201845043439133,8.008543891406338,0,1,0.7764560638555229,6,2,1,4.677737970340113,18.75721334893252,2,1,0,0.07966457023060801,1.89359261689376
2,0.13515279224797466,11,2,9.765943195266264,0.8890532544378694,0.4783858399664852,0.6816068968849287,8.003008631113445,0,2,2.2745242466012447,6,2,2,4.767183467891461,22.182605600625788,3,1,0,0.11507936507936513,1.7115408079107577
2,0.16743079880294584,7,0,-0.2865366684694417,0.6457544618712817,0.486283252074245,0.7601246679521296,7.008270826083997,0,1,0.3941440590783926,4,1,2,4.879525801113099,4.9839785209472085,2,1,0,0.09009009009009013,2.008041225749559
2,0.11929812210899965,11,2,-2.075869279999999,0.7023999999999998,0.4607242232330573,0.6426449663880783,8.004642117708164,1,2,0.8041292786532587,5,1,2,5.293660689688187,23.74119186987973,2,2,1,0.0891203703703704,1.4940558354884654
2,0.1950787044291628,6,2,-0.5084222222222201,0.6666666666666665,0.5341091285747167,0.59567139907182,8.002929712276414,0,2,0.4285038571436111,2,1,0,4.614369445886757,13.773234827985306,2,2,1,0.09722222222222224,1.7767113095238096
2,0.11519202354887352,10,3,1.836889652892561,0.7226446280991737,0.489116925918993,0.5919108429328385,8.003983745322921,0,3,0.6244637527631023,5,2,2,5.172091077082351,23.13920218491888,2,2,1,0.10204081632653064,1.5870238602787303
2,0.1461195411868068,7,1,2.253102998750518,0.7430237401082882,0.4589829816406808,0.6291951544289633,8.001919580228519,0,2,0.4267766952966369,5,2,0,4.545192049083235,9.382819780310488,1,2,0,0.08395061728395066,1.6440285174730591
3,0.17398773266180453,5,0,0.254638913580249,0.6795061728395061,0.5405907332054591,0.7314426590970252,7.008270323498921,0,1,0.6317917891898768,4,1,0,4.508193929518775,0.0,1,1,0,0.0994152046783626,2.063148148148148
1,0.14004454788299067,8,0,-2.4835136054421563,0.5598387503149407,0.5965225564165276,0.7324949061360811,7.008274266002179,0,0,0.3836825234302025,5,0,0,4.406888847957938,4.992404732635669,2,1,0,0.06464646464646467,2.015298983791048
0,0.1364124443809034,5,0,0.7417028429752053,0.5533884297520663,0.6062393283433445,1.1063243665405702,4.005295554819214,0,0,0.33093309327558146,9,0,1,3.843751985701232,4.9839785209472085,2,0,0,0.0610021786492375,2.1091457231040565
2,0.19949695601394074,6,2,-2.299660408163265,0.6971428571428571,0.4706108478146392,0.613520215036954,8.002957286843085,0,2,0.5271415418912907,3,1,0,4.493149802473812,8.78083009534964,1,1,0,0.11494252873563225,1.4306481481481481
2,0.1674307988029459,8,0,0.4324342058298608,0.6555621653777514,0.5252718380937516,0.8614034242505578,7.008271883397603,0,1,0.3941440590783926,4,1,2,4.716950480069536,0.0,2,1,0,0.09009009009009013,1.9042426337691487
2,0.18198337224951644,7,2,0.4778439999999988,0.6775,0.5106712365057289,0.6046246647573116,8.002958403614992,0,2,0.4285038571436111,3,1,0,4.68418371977919,13.773234827985306,2,2,1,0.09523809523809527,1.4488499149659864
1,0.1289909690565451,10,2,0.11046877103029676,0.5470277199166799,0.5723485833968157,0.5941079783749146,8.002969100905595,0,1,0.4281523501253911,4,0,0,5.227583912624524,8.78083009534964,2,2,0,0.0613026819923372,1.9776953348745687
0,0.1376411607952968,6,3,3.793634741225459,0.6555621653777512,0.4547471162377995,0.6435560471231406,8.007393167457428,0,0,0.4124789556921528,4,1,0,3.7532974311835146,0.0,0,0,0,0.08408408408408413,1.5921690366558
1,0.07466545969239967,10,0,-1.9212684265318205,0.5865556216537774,0.4987282662728466,0.522472160392955,7.01046057392426,0,0,0.7535077595131124,7,0,0,4.443981391612273,4.992404732635669,3,2,1,0.07017543859649125,2.0252573445186397
2,0.17922978797955322,8,3,-1.2322118334550762,0.7377647918188456,0.4375647575833363,0.5535576816056653,8.00398033758885,1,2,0.5463549873413691,4,1,0,4.831074987250574,18.163649875660127,2,2,1,0.10210210210210212,1.1563151927437645
1,0.10514749053496301,9,2,-2.6765189060641834,0.6352226185757697,0.5377727042110603,0.6099446418909974,8.002970546202409,0,1,0.8852213132338448,6,2,0,5.011122518489088,13.575367279421465,1,1,0,0.07960199004975127,2.1379042154434464
1,0.10830623509668397,9,0,-2.5306015432098556,0.5344444444444443,0.5973454503689666,0.6140801502408303,7.0104567427613524,0,0,0.6499686870044307,4,0,0,4.866690179590892,0.0,2,3,0,0.0729166666666667,2.0191410843114235
3,0.13989739094371534,7,0,-0.1183506377551094,0.6629464285714286,0.4740017236426314,0.6282057942993221,7.009358766479912,0,2,0.9483235223867308,3,1,0,4.432467092420267,4.992404732635669,2,2,0,0.09929078014184403,1.9172808012093725
2,0.13204880776622913,12,2,-0.594240619437527,0.7134211463154149,0.4734158750073688,0.6324529590605691,8.004642867133839,0,3,0.4978909578906802,4,2,2,4.973203473431123,14.960361774530089,4,3,1,0.08119658119658123,1.7105296145853506
2,0.15237303485875195,8,1,3.1302852893455935,0.6554894537587885,0.476014614849273,0.6275089208496651,8.001919267374793,0,1,0.5463549873413689,4,1,1,4.8795258011130995,9.382819780310488,3,2,1,0.08994708994708997,1.7291741217747156
2,0.13411540098973734,11,4,-2.110510204081629,0.8531746031746033,0.4009057769539698,0.6195566898349404,8.007930191563519,0,2,1.3111566591691342,5,2,1,4.907447709050183,14.366798301257695,2,2,1,0.1052009456264776,1.435475355405911
2,0.1462082091546654,9,1,-1.1481624739691785,0.7022074135776759,0.4816413306377009,0.641629292339566,8.00191965335066,0,2,0.5724899174227976,5,1,1,5.160328976635811,14.366798301257695,3,2,1,0.0917874396135266,1.795033068783069
2,0.14964040865839345,9,1,-0.5192795841209832,0.6810018903591684,0.5012876122973403,0.6358948454157572,8.00191948338593,0,2,0.4978909578906803,4,1,1,5.072368749488241,14.366798301257695,3,2,1,0.09090909090909094,1.7857738095238096
0,0.14445206952904044,6,0,0.4791952662721889,0.6232741617356999,0.6428624811944934,0.7546237465262786,7.009362476555742,0,0,0.2845177968644246,6,0,0,3.9527312329382207,0.0,0,0,0,0.08888888888888892,1.6716542603420308
2,0.13226222335703494,9,3,-0.8168938056247756,0.7205411178355287,0.38113867737474383,0.6006666872831846,8.005248037797447,0,1,1.4067480763693172,5,2,1,4.914346577605392,18.163649875660127,2,1,0,0.11347517730496462,1.8258333545896681
2,0.14145576631103726,10,3,-0.1268440000000002,0.7943750000000002,0.4901389530605609,0.5948571318000351,8.005282452154066,0,2,0.8041292786532588,5,1,0,4.881687083026443,18.163649875660127,2,2,1,0.0943152454780362,1.5652473174506003
0,0.08604029995803636,18,0,-7.3991889765037975,0.5705152112525973,0.5332326763038554,0.6253966568296387,7.015953677176431,0,2,1.158242359719038,3,0,0,5.1372299233195236,9.589074368143644,0,0,0,0.08274231678487003,1.8266099402507645
1,0.1458306847870825,7,1,1.1256479394074417,0.6963689017598574,0.6501536336454644,0.7829035864153145,8.001921429174656,0,1,0.8577705999749865,6,1,0,4.76333974993323,12.808212032003755,1,1,0,0.08714596949891071,2.1087471813371605
1,0.08874389168657226,11,2,1.1251527645429475,0.64,0.5250117583820466,0.6218477577182291,8.002974782020726,0,2,1.0646833346071805,7,1,0,5.305720368096021,8.78083009534964,2,2,1,0.08771929824561406,1.9414275994659331
1,0.11537674338454165,8,2,2.777476618795668,0.6913580246913579,0.5067235361096075,0.6206541169546339,8.002963953054639,0,1,0.33435748114386754,4,2,1,4.865548177193445,8.78083009534964,1,1,0,0.07004830917874395,1.9989536244045625
1,0.12108950251696618,17,0,0.34067998780673386,0.5925925925925927,0.4512641151530553,0.6441763514399528,7.013738762077768,0,2,0.8013434020817412,3,0,3,5.0740558669218965,9.89321899237286,1,0,0,0.09039548022598874,1.541999586412118
3,0.15027430159496855,5,0,0.9593617325702294,0.692247658688866,0.5385623148781045,0.7027890030192915,7.008270902043674,0,4,0.9901967635496426,2,2,0,4.268239455338797,4.992404732635669,1,5,0,0.08714596949891071,2.0632005857898714
2,0.17026470810031186,9,2,0.06819999999999968,0.7171201814058957,0.43503073484213467,0.5858861423783739,8.002959565437232,0,2,0.5118371904769444,4,1,2,4.927798970294786,13.773234827985306,3,2,1,0.09523809523809526,1.809267783483152
0,0.13841793744309305,3,0,0.01578124999999947,0.513888888888889,0.6090406830738322,0.6579585973233949,7.009362276488768,0,0,0.13608276348795434,5,0,0,3.3537852345608936,0.0,0,0,0,0.06837606837606841,2.019980447425884
3,0.16705582840781047,5,0,1.7488948839976173,0.694824509220702,0.4851640386947904,0.6993416230332105,7.008269742758576,0,2,0.8392067659901886,3,1,1,4.5706090166549025,4.992404732635669,2,2,0,0.09722222222222228,2.044814814814815
2,0.12929275207340102,14,4,-14.484206213017723,0.9360207100591712,0.4288169036987004,0.6865522203797606,8.00794005984489,0,2,3.0395409037749115,5,3,2,4.974008227548452,27.76857380653384,2,1,0,0.130952380952381,1.1485906625174298
2,0.14576985899271905,12,5,4.409950365244134,0.8073817762399077,0.3871740694808078,0.6141549420919873,8.00854797458724,0,1,1.0145239973947815,5,2,1,5.064198871213577,18.75721334893252,3,1,0,0.09292929292929296,1.7642261182826866
1,0.13434529035211745,6,0,-2.650937448979584,0.5512244897959184,0.6366653976510858,0.7000824998725286,7.009364811133463,1,0,0.4714045207910317,5,0,0,4.752563319197473,0.0,0,1,0,0.0751633986928105,1.9677617592187744
2,0.1659235156561783,7,2,0.7092375000000021,0.6337809917355373,0.5398711255803201,0.6872464013985033,8.00463846620325,0,1,0.35962626221396804,4,1,0,4.470573095811684,0.0,1,1,0,0.07602339181286552,1.9287715996892585
2,0.16058289937522846,9,2,-0.6701210387902694,0.7034845496383955,0.5352750204468363,0.643860117700593,8.004639415697405,0,1,0.6879108717371414,4,1,0,4.78259092464592,8.78083009534964,2,1,0,0.09116809116809124,1.5786797288359788
0,0.1234728330519322,14,0,-1.4332339051748435,0.5595249316617964,0.5219563413436298,0.6641571841085838,7.013747976370372,0,3,0.7525278656128324,2,0,0,4.9794441582854505,4.794537184071822,0,0,0,0.08333333333333337,1.6798571900839447
2,0.15266133682931046,11,5,4.514894051160018,0.8054729327781083,0.42298221660051855,0.6382265259389392,8.008539522277639,0,1,0.6931227305221895,5,2,1,4.812075712505882,18.75721334893252,2,1,0,0.08395061728395065,1.6506358884000687
2,0.1895603190780556,5,1,-0.8043081665765273,0.6922660897782584,0.5418187121305669,0.655053884484356,8.001917485521593,0,3,0.6300398276929223,3,1,0,4.565344987058984,9.382819780310488,2,3,1,0.1031746031746032,1.9851100718065005
3,0.12925544592715005,10,3,3.8964844674556014,0.7644230769230769,0.39901805511561617,0.6494654038862288,8.007395006320024,0,1,0.8392067659901885,6,2,1,4.6719023439994745,9.976383253582878,2,1,0,0.09465020576131693,1.8444169370125358
0,0.17689686750843073,5,0,0.3007788223140499,0.5950413223140497,0.6328056264699713,1.1254741060207956,4.005289905793991,0,1,0.30274943015462097,6,0,1,4.561482186720776,4.9839785209472085,1,0,0,0.07407407407407411,2.1416869803476946
3,0.1221988200753836,10,3,1.6863189465197432,0.692824509540446,0.4425614930955121,0.6504087628058668,8.007399614356626,0,0,0.8468732431579513,8,1,0,4.482827191375012,0.0,1,0,0,0.08286252354048967,1.7822560883347318
3,0.13965252793250688,7,0,-0.25223086507654,0.5318618725525098,0.5701968134957826,0.7011564131368534,7.0082733684262095,1,0,0.24719387459906544,5,0,0,4.542851863861807,0.0,1,0,0,0.06349206349206353,1.9828067241949887
